"Data Source","World Development Indicators",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Liechtenstein","LIE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1279983520508","40.9690017700195","36.8660011291504","37.6209983825684","37.8380012512207","35.5359992980957","35.423999786377","35.2000007629395","41.2719993591309","37.5940017700195","36.2859992980957","36.0439987182617","35.8059997558594","35.5699996948242","35.3370018005371","35.1049995422363","34.8730010986328","34.6419982910156","34.4119987487793","34.1809997558594","33.9500007629395","33.9410018920898","32.6539993286133","34.9809989929199","34.2410011291504","35.4029998779297","35.3440017700195","36.1990013122559","33.2210006713867","32.9449996948242","30.7779998779297","30.8969993591309",
"Lower middle income","LMC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8618105731489","38.867579257834","38.9480108208726","38.8975769193188","39.1209458788417","38.9319373936275","38.9130794156448","38.7859206135531","38.9415158232054","38.9393631393167","38.8959820659199","38.8885357648311","38.7170418980908","38.841901235705","38.903241205523","39.0312304594437","38.5277718615077","38.4021144796402","37.8270519339356","37.4461047731955","37.0641397268721","36.4078394970891","35.7414880664694","35.4125762153096","35.2397875840919","35.1269365858705","34.9349677019559","34.8267647444015","34.6059839435381","34.8353532417164","32.878740375335","33.3919847011318",
"Low & middle income","LMY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8884925830952","51.7716554582239","51.7500024464753","51.532773120577","51.5722251139345","51.4254364267551","51.2670426104505","51.1175074027134","51.0379311255949","51.0578342072922","50.9330481938814","50.720432763716","50.5161368790002","50.4013108925049","50.2728049117874","50.1826965979087","49.7126343921465","49.4199835400432","48.8829365857629","48.4758536548006","47.9614374634761","47.6618266336983","47.2822412133528","47.0153737254002","46.855511836661","46.8138816445003","46.674868369705","46.5654316275188","46.4131144602371","46.5030003042626","44.4191052394102","44.8362733987926",
"Lesotho","LSO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.120002746582","67.0419998168945","66.9609985351563","66.9010009765625","66.8880004882813","66.9329986572266","67.0339965820313","67.1679992675781","67.3199996948242","67.4779968261719","66.822998046875","66.1380004882813","65.4359970092773","64.7190017700195","63.9930000305176","63.2620010375977","62.5270004272461","61.7859992980957","61.0369987487793","60.2809982299805","59.515998840332","58.7439994812012","57.9630012512207","57.1749992370605","57.2550010681152","57.3600006103516","57.4070014953613","57.4790000915527","57.5610008239746","57.6399993896484","55.5540008544922","56.0709991455078",
"Late-demographic dividend","LTE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3788659856278","65.2179791269532","65.1802530959454","64.9643619318158","64.7226315942643","64.578919123266","64.2524531352718","64.0541991781728","63.849784639702","63.973906492786","63.8971771760096","63.5324787716696","63.1716148433231","62.7491568918148","62.3878125953672","62.1362693030418","61.7093668477167","61.3404296792727","60.9117241418633","60.5545485287118","59.9620310157618","60.0922097144991","60.0260418881385","59.8970391693278","59.9082760262437","59.927537673981","59.7800956647469","59.7238629387988","59.5603666007471","59.4882482329463","57.858891359489","57.860588368787",
"Lithuania","LTU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7560005187988","52.8349990844727","53.3650016784668","53.9749984741211","54.4039993286133","54.242000579834","54.007999420166","53.6889991760254","53.4410018920898","55.1310005187988","54.9749984741211","53.5610008239746","52.6100006103516","55.0219993591309","51.4749984741211","50.7669982910156","50.2050018310547","50.2140007019043","50.5379981994629","52.0579986572266","52.5460014343262","52.7080001831055","53.2060012817383","52.9560012817383","53.8870010375977","54.4440002441406","55.6380004882813","55.8209991455078","56.5289993286133","57.2949981689453","57.3979988098145","57.3380012512207",
"Luxembourg","LUX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5509986877441","35.8790016174316","39.1440010070801","37.6279983520508","38.4220008850098","35.9410018920898","37.1310005187988","38.2439994812012","38.6240005493164","40.8310012817383","41.3629989624023","42.4259986877441","43.5509986877441","43.7050018310547","45.4669990539551","46.3979988098145","46.9690017700195","47.5390014648438","48.1080017089844","49.9329986572266","49.7869987487793","50.2700004577637","51.9020004272461","52.507999420166","53.4459991455078","54.5629997253418","53.5149993896484","54.9580001831055","55.7849998474121","55.8120002746582","56.9949989318848","58.4809989929199",
"Latvia","LVA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7439994812012","49.9339981079102","51.3279991149902","51.8689994812012","51.7050018310547","51.7120018005371","51.5429992675781","52.3839988708496","51.6710014343262","49.9230003356934","49.0309982299805","50.2019996643066","51.3559989929199","50.810001373291","50.7109985351563","50.6549987792969","52.2039985656738","53.1030006408691","54.9949989318848","54.515998840332","53.8889999389648","53.0289993286133","54.3059997558594","54.0110015869141","53.4070014953613","54.1110000610352","54.9790000915527","55.1590003967285","55.7939987182617","55.6839981079102","56.0320014953613","54.5419998168945",
"Macao SAR, China","MAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5190010070801","46.0089988708496","46.7929992675781","48.3709983825684","49.9539985656738","51.5369987487793","53.1080017089844","54.6710014343262","54.5279998779297","55.9889984130859","56.7060012817383","56.507999420166","56.3269996643066","53.1660003662109","54.7779998779297","56.8860015869141","58.9860000610352","62.9150009155273","64.4580001831055","66.5350036621094","66.0070037841797","67.4660034179688","66.7620010375977","67.5550003051758","68.2470016479492","68.2310028076172","67.3300018310547","66.2030029296875","66.8270034790039","66.5559997558594","65.838996887207","65.8190002441406",
"St. Martin (French part)","MAF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0419998168945","23.2740001678467","23.3859996795654","23.5090007781982","23.7789993286133","23.9220008850098","24.2299995422363","24.4549999237061","24.7849998474121","25.0520000457764","25.2970008850098","25.5860004425049","25.0149993896484","25.2779998779297","25.5429992675781","25.8110008239746","26.0769996643066","26.3439998626709","26.6119995117188","26.2549991607666","25.8990001678467","25.4650001525879","24.693000793457","25.0410003662109","25.0919990539551","24.6660003662109","23.5699996948242","23.128999710083","23.1889991760254","23.2490005493164","21.7469997406006","22.0090007781982",
"Monaco","MCO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.226001739502","54.0419998168945","54.6469993591309","54.9199981689453","55.1809997558594","55.1300010681152","55.6839981079102","55.4720001220703","56.1769981384277","56.5309982299805","56.2760009765625","54.6360015869141","54.2070007324219","49.0999984741211","47.9309997558594","47.4970016479492","42.9770011901855","42.1539993286133","41.548999786377","39.6829986572266","38.6069984436035","39.2750015258789","38.1800003051758","38.5620002746582","40.0190010070801","41.1580009460449","41.265998840332","39.4119987487793","34.3479995727539","38.117000579834","36.1069984436035","33.8769989013672",
"Madagascar","MDG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.4140014648438","84.4199981689453","84.4329986572266","84.4499969482422","84.4670028686523","84.4830017089844","84.4769973754883","84.4729995727539","84.4729995727539","84.4769973754883","84.4869995117188","84.484001159668","84.4919967651367","84.5090026855469","84.5309982299805","84.5579986572266","84.463996887207","84.370002746582","84.2750015258789","84.1800003051758","84.0849990844727","83.9889984130859","83.8919982910156","83.7949981689453","83.6969985961914","83.5989990234375","83.6640014648438","83.7249984741211","83.7829971313477","83.8410034179688","80.9100036621094","81.5309982299805",
"Maldives","MDV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1800003051758","21.6800003051758","23.2450008392334","24.8659992218018","26.5349998474121","28.2399997711182","30.0480003356934","31.8899993896484","33.7599983215332","35.6510009765625","37.556999206543","37.4420013427734","37.318000793457","37.1940002441406","37.0800018310547","36.9790000915527","36.8870010375977","36.7980003356934","36.6969985961914","36.5660018920898","36.9230003356934","37.2000007629395","37.4690017700195","37.7369995117188","38.0110015869141","38.298999786377","38.5909996032715","38.0460014343262","36.8520011901855","35.3330001831055","33.8520011901855","34.326000213623",
"Middle East & North Africa","MEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5691627262587","17.6417569729393","17.7468701561731","17.7082563977177","18.0567428618675","18.0469950650733","17.9510225868868","17.9993528887583","18.0900724804432","18.7195829856038","18.9630270481331","19.0776768130636","18.6792514156341","19.1130827637109","19.5168652105589","19.9582939197398","20.0872396057019","20.3162794974781","19.5663870064575","19.8887214884057","19.8973035642527","19.5812869910815","19.9608768938688","19.9067712602968","19.9031934109758","20.3034961398183","20.8656684554087","20.525803854511","19.775121122229","19.4184516540925","18.4899322414378","18.6069739742075",
"Mexico","MEX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3019981384277","33.6710014343262","34.6510009765625","35.6459999084473","36.6110000610352","37.5989990234375","37.4900016784668","39.3520011901855","39.1910018920898","38.1980018615723","38.6389999389648","37.7220001220703","37.8889999389648","38.556999206543","39.693000793457","40.564998626709","41.742000579834","42.068000793457","41.9650001525879","42.5480003356934","42.3320007324219","42.685001373291","43.6669998168945","43.701000213623","42.8899993896484","43.2000007629395","43.2360000610352","42.7589988708496","43.2939987182617","44.5429992675781","40.8040008544922","43.8089981079102",
"Marshall Islands","MHL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2677502526509","51.1448577306519","51.1253564931775","50.8981302987943","50.9430866667606","50.7739312932804","50.5999264047924","50.4332116221819","50.3389693843385","50.3426400765587","50.1969093542911","49.9683671329308","49.7486640161153","49.6250026206081","49.4891756898438","49.3949759629973","48.9125260387604","48.6166067249419","48.0499507072052","47.6276930425071","47.0819803621863","46.7597517297624","46.3599735261302","46.064679956155","45.8808748576156","45.8100739245097","45.6355693932951","45.4898692475358","45.2954103827188","45.3638561293226","43.2621491792948","43.6626490131261",
"North Macedonia","MKD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4729995727539","45.765998840332","45.2080001831055","44.6500015258789","44.0919990539551","43.5330009460449","42.9739990234375","41.1240005493164","40.9860000610352","40.851001739502","41.6220016479492","41.5909996032715","41.5620002746582","43.4650001525879","43.4469985961914","43.4290008544922","41.9469985961914","43.015998840332","42.75","42.6370010375977","42.9360008239746","43.5309982299805","43.0610008239746","44.5180015563965","44.0089988708496","43.4720001220703","42.3240013122559","42.7299995422363","43.0449981689453","44.9440002441406","41.8170013427734","42.3969993591309",
"Mali","MLI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8549995422363","60.8339996337891","60.8199996948242","60.814998626709","60.8199996948242","60.8380012512207","60.8059997558594","60.7980003356934","60.8040008544922","60.8110008239746","60.8129997253418","60.7820014953613","60.7519989013672","60.7249984741211","60.701000213623","60.6809997558594","60.6160011291504","60.5639991760254","60.5250015258789","60.4949989318848","60.476001739502","60.4160003662109","60.3779983520508","60.3569984436035","60.3499984741211","61.4010009765625","59.7509994506836","58.0839996337891","58.1220016479492","58.1749992370605","57.6150016784668","57.6780014038086",
"Malta","MLT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3110008239746","26.4120006561279","26.8479995727539","27.326000213623","27.492000579834","27.613000869751","28.1240005493164","28.6730003356934","28.8509998321533","29.3229999542236","29.69700050354","29.5030002593994","30.8759994506836","30.738000869751","28.488000869751","30.3269996643066","30.503999710083","32.4090003967285","33.5410003662109","34.0839996337891","34.8359985351563","36.0950012207031","39.1209983825684","41.2319984436035","42.8800010681152","43.6110000610352","45.2970008850098","46.935001373291","49.7789993286133","51.5550003051758","53.2229995727539","53.0839996337891",
"Myanmar","MMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5500030517578","64.7480010986328","63.9620018005371","63.507999420166","62.9339981079102","62.4210014343262","61.9690017700195","61.5970001220703","61.2130012512207","60.4269981384277","59.4519996643066","58.6790008544922","57.8800010681152","56.992000579834","56.1609992980957","55.3720016479492","54.6520004272461","54.0279998779297","53.5250015258789","53.0349998474121","52.6160011291504","52.390998840332","52.0999984741211","51.7789993286133","51.4879989624023","51.2470016479492","49.2859992980957","47.3269996643066","48.0670013427734","45.6310005187988","43.0620002746582","40.9869995117188",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5991141214442","16.6673191705539","16.9506779392964","16.8471604582511","17.1609633275755","16.9474463564736","16.8193798344438","16.8431827520391","16.9123112907421","17.5432784209997","17.8419904671885","17.9811833913962","17.5476926918919","17.9585528331262","18.3370868773942","18.7384175523509","18.7754429503344","19.0005252065108","18.1288769344988","18.4373860165555","18.2845204961088","17.7835568393244","18.0841230471327","17.9827076524582","17.8682835318456","18.2002054995113","18.7274782822222","18.4460868329574","17.4818239320245","16.7020940872534","15.40314732385","15.5749641114276",
"Montenegro","MNE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.9449996948242","43.1430015563965","43.2449989318848","43.2690010070801","43.1459999084473","42.9910011291504","42.8650016784668","42.7830009460449","42.6389999389648","42.9410018920898","42.8429985046387","42.8279991149902","42.7900009155273","42.7350006103516","42.6240005493164","42.5250015258789","42.3429985046387","42.2229995727539","42.1209983825684","42.2019996643066","42.1590003967285","42.1139984130859","43.4939994812012","43.6870002746582","46.2330017089844","47.6450004577637","47.5839996337891","47.4630012512207","48.1020011901855","49.923999786377","46.4140014648438","47.8170013427734",
"Mongolia","MNG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0429992675781","56.3969993591309","56.7980003356934","56.9580001831055","56.9020004272461","56.6870002746582","56.6279983520508","56.5089988708496","56.4109992980957","56.326000213623","56.3110008239746","56.2410011291504","56.1209983825684","55.9410018920898","55.859001159668","55.7770004272461","55.6949996948242","55.6119995117188","53.9819984436035","53.7229995727539","54.1809997558594","54.9230003356934","54.382999420166","53.8419990539551","54.3860015869141","53.9039993286133","52.851001739502","53.8870010375977","51.9360008239746","53.2449989318848","51.5219993591309","51.4949989318848",
"Northern Mariana Islands","MNP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4499969482422","86.6039962768555","86.7350006103516","86.8399963378906","86.9260025024414","87.004997253418","86.9720001220703","86.9580001831055","87.0989990234375","87.2409973144531","87.3840026855469","87.5270004272461","87.6699981689453","87.8119964599609","87.1579971313477","86.4789962768555","85.7720031738281","85.0370025634766","84.2750015258789","83.4850006103516","82.6660003662109","81.818000793457","80.9410018920898","80.0350036621094","79.0989990234375","78.1320037841797","78.1809997558594","78.2419967651367","78.3130035400391","78.3880004882813","77.6429977416992","77.6569976806641",
"Mauritania","MRT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3999996185303","29.4160003662109","29.4489994049072","29.4950008392334","29.5429992675781","29.5909996032715","29.6200008392334","29.6450004577637","29.673999786377","29.7110004425049","29.7590007781982","29.5879993438721","29.4220008850098","29.2600002288818","29.1019992828369","28.9479999542236","28.7980003356934","28.6509990692139","28.5090007781982","28.3700008392334","28.2350006103516","28.1049995422363","27.9790000915527","27.9360008239746","27.8929996490479","27.8509998321533","27.8099994659424","27.7689990997314","27.8169994354248","27.8700008392334","27.4160003662109","27.3959999084473",
"Mauritius","MUS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3870010375977","38.5289993286133","38.5769996643066","38.6069984436035","38.6710014343262","38.7729988098145","38.7400016784668","38.6959991455078","38.6440010070801","38.5870018005371","38.5309982299805","38.0690002441406","37.6220016479492","38.6030006408691","39.5919990539551","41.0299987792969","41.0359992980957","39.9949989318848","40.851001739502","41.2849998474121","42.7589988708496","41.773998260498","42.1160011291504","43.9980010986328","44.2270011901855","45.3639984130859","44.3540000915527","44.5989990234375","44.443000793457","45.2169990539551","43.1370010375977","43.4039993286133",
"Malawi","MWI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.713996887207","75.6579971313477","75.6460037231445","75.661003112793","75.6699981689453","75.6500015258789","75.5869979858398","75.5189971923828","75.4520034790039","75.2590026855469","75.068000793457","74.8779983520508","74.6890029907227","74.5019989013672","74.3160018920898","74.1320037841797","73.9469985961914","73.7639999389648","73.5810012817383","73.3990020751953","73.2170028686523","73.036003112793","72.8550033569336","72.6750030517578","72.7590026855469","72.8470001220703","72.9570007324219","73.0640029907227","73.1740036010742","73.2979965209961","70.8099975585938","71.5589981079102",
"Malaysia","MYS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.443000793457","45.3919982910156","46.2070007324219","46.6030006408691","45.9630012512207","45.3160018920898","46.3730010986328","45.8629989624023","44.9620018005371","44.8849983215332","45.4109992980957","45.2569999694824","44.814998626709","45.3740005493164","44.7210006713867","43.9109992980957","43.9949989318848","43.7400016784668","43.0890007019043","43.6580009460449","43.4949989318848","45.0050010681152","46.523998260498","49.2039985656738","50.1279983520508","50.4669990539551","50.6230010986328","50.9580001831055","51.3730010986328","51.7400016784668","51.4739990234375","51.1879997253418",
"North America","NAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7336687282617","56.6269883428761","57.0312093613749","57.1180560291943","57.9029821811335","58.0749111787958","58.3443554656939","58.8627527555779","58.8815752310353","59.0916672705223","59.0622825140923","58.9589318177105","58.9282230298314","58.9184664232005","58.6213078724031","58.6636128001127","58.7787186027369","58.7867795717974","58.93500491974","58.6755543097505","58.1742562219825","57.6914219595746","57.326633629479","56.9203371151208","56.6579036869143","56.3737344139023","56.4916954249048","56.7349515433966","56.766650633742","57.1069801005648","55.8249254962835","55.8161768637256",
"Namibia","NAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.7760009765625","47.8199996948242","47.8779983520508","47.9480018615723","48.0260009765625","47.6650009155273","47.3079986572266","46.951000213623","47.0699996948242","47.1889991760254","47.3079986572266","47.7900009155273","48.2729988098145","48.7550010681152","49.2379989624023","49.7210006713867","50.2029991149902","50.6860008239746","51.1689987182617","51.6520004272461","52.1349983215332","52.6189994812012","53.1030006408691","58.5810012817383","57.2210006713867","56.3740005493164","55.5270004272461","55.4669990539551","55.4189987182617","55.4189987182617","54.318000793457","54.5320014953613",
"New Caledonia","NCL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9599990844727","61.0750007629395","60.9930000305176","60.9059982299805","60.9080009460449","61.0540008544922","60.976001739502","60.9720001220703","60.7550010681152","60.7159996032715","60.7280006408691","60.7299995422363","60.7569999694824","60.8790016174316","60.9710006713867","61.0530014038086","61.226001739502","61.3429985046387","61.3030014038086","61.3409996032715","60.8540000915527","60.3660011291504","59.8769989013672","59.3899993896484","58.9029998779297","58.8699989318848","58.9109992980957","58.9370002746582","58.9650001525879","58.9900016784668","57.2379989624023","57.435001373291",
"Niger","NER","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5029983520508","69.4769973754883","69.4580001831055","69.4449996948242","69.4400024414063","69.4440002441406","69.3929977416992","69.3600006103516","69.3369979858398","69.318000793457","69.2979965209961","69.2320022583008","69.1780014038086","69.1320037841797","69.0910034179688","69.056999206543","68.9970016479492","68.947998046875","68.9069976806641","68.875","68.8499984741211","68.8119964599609","66.6940002441406","64.5289993286133","62.3320007324219","62.3300018310547","62.3199996948242","62.3190002441406","62.326000213623","62.3390007019043","61.7379989624023","61.7299995422363",
"Nigeria","NGA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.390998840332","56.4080009460449","56.4539985656738","56.523998260498","56.6119995117188","56.7130012512207","56.7449989318848","56.7970008850098","56.8610000610352","56.9280014038086","56.9930000305176","56.9739990234375","56.9650001525879","56.9599990844727","56.9580001831055","56.9560012817383","56.8959999084473","56.8540000915527","56.8230018615723","56.7999992370605","56.7840003967285","56.742000579834","54.1860008239746","51.6080017089844","51.1889991760254","50.7700004577637","50.3520011901855","49.9339981079102","49.515998840332","49.0979995727539","47.5929985046387","47.9300003051758",
"Nicaragua","NIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2000007629395","39.1150016784668","37.6300010681152","36.1609992980957","34.7109985351563","33.2830009460449","33.601001739502","33.8810005187988","34.1699981689453","34.9970016479492","35.8320007324219","36.6720008850098","37.5180015563965","38.3709983825684","39.2290000915527","40.0929985046387","40.9570007324219","41.8269996643066","42.7000007629395","43.5750007629395","44.4500007629395","45.3250007629395","46.1990013122559","47.0730018615723","47.9480018615723","48.3569984436035","48.7330017089844","49.0859985351563","48.6459999084473","48.2060012817383","46.4300003051758","46.8030014038086",
"Netherlands","NLD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8950004577637","44.8120002746582","46.117000579834","46.5870018005371","47.7229995727539","48.3300018310547","49.3209991455078","50.6699981689453","51.4990005493164","53.0769996643066","54.1660003662109","55.125","55.9070014953613","56.4980010986328","56.9519996643066","55.6290016174316","56.1419982910156","57.3950004577637","58.3390007019043","58.7869987487793","58.6980018615723","58.7560005187988","59.2830009460449","59.2410011291504","58.4469985961914","58.7869987487793","58.6710014343262","58.7849998474121","59.0859985351563","59.7999992370605","59.8740005493164","62.4440002441406",
"Norway","NOR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0989990234375","55.0859985351563","54.8930015563965","54.984001159668","55.5069999694824","57.1710014343262","58.4249992370605","59.8050003051758","61.1450004577637","61.1049995422363","61.2299995422363","61.4980010986328","62.3549995422363","60.976001739502","61.1679992675781","60.7109985351563","61.0359992980957","62.0839996337891","63.2430000305176","62.6110000610352","61.7789993286133","61.6389999389648","61.6020011901855","61.560001373291","62.8699989318848","62.2900009155273","62.1030006408691","61.4819984436035","61.8050003051758","62.1599998474121","62.0410003662109","60.2939987182617",
"Nepal","NPL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.2580032348633","81.3170013427734","81.4039993286133","81.5120010375977","81.6370010375977","81.7710037231445","81.745002746582","81.7369995117188","81.75","81.7939987182617","81.5540008544922","81.2949981689453","81.0319976806641","80.7649993896484","80.495002746582","80.2239990234375","79.9449996948242","79.6630020141602","79.3840026855469","79.4970016479492","79.6640014648438","79.9150009155273","80.2929992675781","80.7460021972656","81.1900024414063","81.572998046875","81.9649963378906","82.2429962158203","82.4150009155273","82.4929962158203","75.697998046875","78.6910018920898",
"Nauru","NRU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
